comment,label
Min. Saya kan pake yg pelajar. Udh pro. Kenapa pas generate gak ada suaranya. Cuman video doang. Padahal pake USA,1
bang kok ngga ada suaranya gimana,0
"Cocok buat short aja sih, soal nya hasil nya ga konsisten mirip,",2
"Bang, klo d hp download vpn nya gk bsa ya",1
Tapi monasnya jadi aneh itu bang.,0
Video hasil Veo 3 buatan saya kog tidak ada suaranya?,0
kalo aku pakainya urban vpn bang ????,1
Di era sekarang masih bisakah kita mempercayai kata percaya atau justru malah kita membohongi kata bohong itu sendri .,0
Terima kasih infonya,2
Keren banggg????????,2
bang tolong ko vidio gua gada suaranya,0
Kalau Tab ga bisa bang ya ?,1
Ko gada suaranya ya ??,0
Bukakan Gemini vo2 udah bisa ya??,1
"Bang saya buat kok videonya ga ada suara ya, ga bicara gitu",0
Tutor bg kok selalu bahasa Inggris ya,1
Di HP atau PC apakah bisa semua???,1
Ini pake image kita ga bisa ya Mas,1
Bang Kenapa gue buat malah orangnya ngomongnya pake bahasa inggris terus yah?? (Bertanya dengan nada cherrybell),1
Bang itu misal tambah di kasih foto produk sendiri bisa Ndak?,1
"kak izin tanya, saya sudah sesuai arahan tapi untuk suara ai nya tidak keluar kenapa ya?",0
Bang tapi kalo gak ada suara itu gimana ??,0
Ya iyalah orang AI ngarep apa,1
Sama kenapa yaa a,1
"lagi ngetes, berhasil, tapi videonya ga ada suaranya",0
ko saya ngga ada vidionya ya,0
gk ada suara nya??????,0
"Kekurangan cuman 8 detik, referensi foto kita dijadikan video gak bisa ??",1
Berarti biar muncul veo 3 nya wajib vpn ya,1
udah pake vpn tetap menu videonya ga ada kenapa yah?,1
kenapa punya saya ga muncul suaranya ya,0
kok pas vpnya gk bisa di akses,0
Auto subrek terimakasih om,2
"Saya buat kenapa gak ada suaranya ya, padahal sudah ikut sesuai prompt nya bang",0
Gak ada bacaan video..hanya sampai camvas,0
Pakai handphone bisa kah bang,1
Bg di aku kenapa gak muncul suara y? Cuma teks doank,0
Bang bagaimana caranya kalau pakai wajah kita sendiri bisa gak,1
?????,1
Konten kreator terancam kalo yg engga bisa upgrade tentang ai,0
"Terima kasih infonya bro. Saya udah nyoba tadi pagi hasilnya bagus dan ada suaranya. Tapi siang ini saya coba lagi gak keluar suaranya. Padahal memakai laptop yang sama dan akun yang sama. Bedanya hanya di koneksi. Tadi pagi pakai wifi rumah, siang ini pakai tethering HP dgn kartu telkomsel. Kenapa hasilnya beda ya bro?",2
"Bang , vo 3 ini bisa bikin videonya pake muka kita gak ya ?",1
Kok di saya suaranya ngk muncul ya??????????,0
saya udah ngikuti cara anda tapi dialognya kok keluarnya masih bahasa inggris ya,0
Pantes gw coba tadi ga bisa,0
Sama,1
bg itu hanya buat video kan tanpa adanya audio? berarrti butuh tambahan edit audio?,1
"Lagi membayangkan dimasa datang pembaca berita ditelevisi diganti menggunakan AI, tidak perlu ribet bayar gaji reporter, tukang kamera, dan editor video, tidak perlu ruang studio dan aksesoris tata lampunya ??",2
kok yang gua gada suara nya ya?,0
kalau pakai foto pribadi saya bisa ga bang,1
Apakah objek orangya tidak bisa di ubah? Misalkan seseoranv artis gituh,1
Kok ga ada suaranya yaa,0
Kak klo buat video durasi panjang bisa gk ?,1
Gabung,1
kok gada suaranya ya bg ?,0
"Info Kacamatanya, min..??",1
Plot twist ternyata konten ini 100% ai semua,1
tab videonya ga muncul,1
"Ai mungkin menggantikan manusia seperti halnya alat fotocopy dan mesin cetak. Tapi manusia masih menghargai karya seni dan proses pembuatan.

Ibarat Nilai sebuah poster hasil cetakan digital vs lukisan asli.

Manusia sangat menyukai BTS  sebuah produk. Itu yang membuat produk bernilai.",2
bang kok hasilnya ga ada suaranya kenapa yak?,0
"Download lama, apakah saya salah memperoleh master VPN nya? solusinya?",1
"Download VPN chrom nya lama Mas, adakah masalahnya? Bagaimana asolusinya?",1
"Ai makin gila, tmn2 wajib improv sih.. asli buat konten mudah banget skrg..!!",2
udah bisa veo3  tanpa vpn,1
Bang tanggung jawab gue serem :((,1
Bisa pake wajah kita ya mase,1
"ngga mungkin bisa masuk kak, kenapa? karena ai model kaga punya personal branding, penonton pasti bakal mikir ngapain nonton ai mending nonton manusia asli.",1
"tapi tetep aja akan mahal ,karna bayar ke aplikasinya",1
Yakin ?,1
Pake vpn brow,1
Sekarang jaman tambah canggih,2
buat yang panu dan kudis kelihatan dong,1
"udah nyoba, suaranya ga keluar bang, padahal videonya udah keren :(",0
Di Gemini aku gada video,1
Kok punya q gak ada suaranya bang,0
kalau penggabungan foto kita gimana bang caranya,1
Halo kak.. Kak punya saya kok gak ada suara ya..? Veo 2,0
kok di aku audionya ga ada sih bang,0
Bang gw bikin tapi malas muncul teks bukan suara,0
agar durasi videonya lebih dari 8 detik gimana,1
"cuma bisa di pakai 5x dalam sehari,bener gak sih???",1
Ko punya saya bahasanya jadi inggris terus,1
Ko punya saya ga ada suaranya bang,0
Kalau buat utk style pixar bisa jg gak ya? Hasilnya gmna,1
Ribet Mas,0
bang kalo misal orangnya pake saya sendiri gimana bang,1
cara dwonload hasilnya gmn?kok pnyku ga bs didwonload?,1
"Bang, saya sdah ikuti tutorial abang, tapi video yang dihasilkan ga ada suaranya",0
Gua udah subs,1
"Bang itu klo pke satu Imel gratis 1 bulan berarti klo mau gratis"" nambah Imel yah??",1
Cuma 8 detik ??,1
Video google veo 3 nya 1 hari cuma 1 video aja bang selanjut sisa nya veo 2 dan 1 hari cuma 5 video aja nya,1
makasih bg,1
"connect VPN sebelum buka gemini, atau salah di prompt",1
"aamiin, makasih",1
"alhamdulillah, sama2 bg",1
sama2 mas,1
Bisa,1
caranya gimana bang kena berbayar bang ? @BelakangKelas,1
Biar kameranya potret bukan landscape gimana caranya bang ?,1
"Kalau lewat Android kolom chatnya hilag setelah Aplikasinya, jd ga bisa masukan perintah promp yang ke dua bantuannya pliss",0
keren bang... baru tau saya.. bisa buat app di gemini... terima kasih bykan bang...,2
MANTAAAAAB TQ BROTHER,1
"Makasih banget kak, bener"" berguna buat pemula kaya saya. Sekalian mau tanya dong, bisa gak biar hasilnya video jadi 9:16 ?",2
Nanti klau ada waktu senggang kulik cara buat karakter yang konsisten bang di veo3 ini,1
"Thanks om, sangat bermanfaat",2
"Request tutorial ""gambar anime menjadi hyper-realistis"" 
Banyak ai yg saya pakai tapi hasil generatednya gak bisa sama persis terutama di baju/armor",0
Bagaimana untuk membuat durasi panjangnya bang ? Apakah harus buat kalimat tambahan di kolom prompt ?,1
"Mantabs kang jadi punya promt generator nya Veo 3 , makasih banyak , semoga berkah ilmunya :)",2
Berkah ilmunyaaaaa,2
"Luar biasa ilmunya, saya masih pemula Oprek di dunia ai, dapat ilmu dari channel ini seperti Nemu harta Karun, Semoga sehat seluruh dan berkah semua ilmunya ????",2
Prompt itu apasih bang?,1
Bang jatah pembuatan video per hari berapa ya? Kok punyaku dcoba berkali-kali malah habis dan nunggu 1 minggu lagi,0
masih pakai vpn kah?,1
Auto subscribe klo ini..,1
Mantap bang??,2
Kalau android bisa kh bang,1
Keren kk saya mau coba,2
"Thank you tutorialnya mas. Walaupun pas nyoba, prompt yang dihasilin sama aplikasinya malah nggak seperti ditutorial. Jadi kyk per-poin gitu gak kyk kalimat ??",0
Belum bisa bg,0
Digabung aja prompt 1 dn 2 langsung sekali submit,1
Sama2 bg,1
Sama2 bg,1
9:16 skrg blm bisa bg,0
Siapp,1
Sama2 om,1
Pake shakker ai,1
? @BelakangKelas suwun kk,1
"Max 1 video 8 dtk, gak Bs lebih",1
"ohh iya itu promt yg diatas promt yg mau dijadikan video , ada tulisan Veo3 preview: Bring .... di saya kok gk ada yah kang",0
"AI tidak bikin hasil yang sama, tapi kalo mau request tinggal bilang ke dia",1
Sama2 kang,1
Aamiin,1
"Alhamdulillah, makasih bang",1
Perintah,1
Iya bang sama.. Apa memang di jatah perhari brp vidio gitu ya,1
Masih bg,1
Mksh bg,1
Mksh bg,1
Bisa,1
Gas,1
"itu bisa minta ke dia lagi, agar promptnya dirangkai jadi kalimat",2
Punya saya kok gak bisa ya aplikasi prompt nya,0
Thanks ilmu nya abang ku... ??,2
Luar biasa bang... salut...semoga para pengguna Ai dapat menggunakannya dengan bijak dan bukan untuk disalahgunakan,2
Prompt nenek naik motor apa bang?,1
"Keren banget sumpah, udah bantu semua orang bang",2
bang bikin apk nya pakai android gabisa ya?,1
Gratis dan berbayar video terbatas..,0
"terima kasih bang, auto like dan subs",1
"oh ya bg, saya sudah gak bisa akses veo 3 sebab sudah habis limitnya .

jadi gimana cara buat veo 2 bisa berbicara bg.

apa sudah ada panduannya ?",1
"Ilmu yg sangat bermanfaat, mksh om, langsung subscribe ??",2
"Terbuat dari apa hati mu mas, kok baik banget ilmu daging seperti ini kok gratis, saya aja beli kelas 800.000 an dapat cuma konten biasa saja. kalau kek gini lebih mahal saya akan bayar, tapi di sini saya dapat gratis, Subhanallah,, semoga Allah beri rezeki yang melimpah dan sehat selalu mas.",2
Bang kalo orangnya mau pake baju yang kita upload sendiri bisa ga? Gimana caranya,1
kereng bang :goodvibes:,2
Saya buat prompt generate nya bang di hp tp pas masuk mau ketik.kyboard nya bebalik terus bang kluar ga bisa ngetik manual.klo kamera yang ada pilihan bisa,0
https://youtube.com/shorts/H4wPz24DDoY?si=W0PR5u0TrNgHnLqH??,1
ilmu Daging ini.. makasih omm..??????,2
"Cara agar tidak memunculkan auto caption yg tiba� muncul saat didalam video itu gimana ya promptnya bang ?

Btw cara ini bisa g ya diterapkan di Deepsek & ChatGPT ntar saya cobain deh semoga bisa",1
"Bang saya login ke gemini tapi pas klik tulisan video yang munculnya Veo 2, kalo mau ganti jadi Veo 3 gimana ?",1
"di saya kok gk ada ""generate prompt"" ya bang ? cuma bisa ""copy"" doank.",1
hasil generate saya kok berupa gambar bukan video ini berlaku untuk yang baru pakai gemini saja gan,0
gak bs nya gmn bg,1
"? @BelakangKelas setelah aplikasinya jadi saya coba saya klik hasilkan prompt itu tidak bisa, muncul tulisan kecil di bawah kesalahan kode",0
sama2 abgku,1
makasih bg,1
"saya gak ingat lg bg, copas dr aplikasi itu",0
alhamdulillah,1
"bisa bg, kan gemini ad diandroid",1
yes,1
sama2 bg,1
"veo 2 blm bs berbicara langsung, harus pake tools lain misalnya: kling, sync so, video a2e, dreamina, dreamface dll, tutorial nya pernah ak bahas semua bg",1
makasih om,1
terlalu sederhana aja sebenarnya ini bg,0
Belum bisa kebuka saya bag? @BelakangKelas,0
saya klik linknya kenapa gk ada tampilan veo3 prompt generatotnya? @BelakangKelas,0
? @BelakangKelas GG LU BANG,1
Sama bang saya juga??,1
"Keren""",2
chanel ini mengedukasi biar generasi kita pintar2.. ga lemot ga jadul pemikiranya,2
"Setuju, ini asli abangnya keren badai",2
veo 3 itv di download ya?,1
"? @babangabangshaka yang di donlod video hasil nya, kalau veo 3 ya ada di google gemini,",1
pada koment apa ya.gw klik linknya aja gk muncul tampilan kyk gitu,0
"Anjayy bayr class sgtu mahalny.mkany kalian� bruntng bngt chanel BK lewt dpan brndamu..,kawan kita ini sllu brbagi.psti rjki ny dtg dr arah mn aja.krna bnyk org yg sdh mndoakn utkny.ketika ada org nontn ini,kmdudian pnontn sneng bngt.lgsg dah respec smga yg pny cahnel ini dbrikn kshtn,didaptkn rjki dr arah mna aja.lagnsung doa doa dr smua org bterbangan..dan malaikat lgsung mulai catet doa ny satu pr satu.dstu lh rjki ny kawan kita mulai brdtangan.amin??",2
"Aku bayar kelas 350K. Tapi penjelasannya lebih mudah dicerna di chanel abang ini. Di sebagian kelas itu sengaja dibuat trik nya susah dan ribet, biar para member penasaran dan adminnya bisa jualan link, ebook, apk premium dll ??? @JodiYana-z4e",2
Org ini terbaik sepanjang masa..,2
Tanks. Bro,1
"Hongkong ilmu daging percaya aja, lihat dong ini aja jualan ebook/video digital via Lynk, hari gini gratis..??",2
Ko bilang mas siapa tau Dia orang Sumatra atau sunda atau yang lainnya,1
"@animasi-AI81 harusnya manggilnya bli, bukan mas",1
? @animasi-AI81 sensi amat om ??,1
veo 3 belum bisa bang,0
makasih bg,1
cb pake mode desktop,1
Sudah bang tetep ga bisa pake mode dekstop.sampai saya report ke gemini.apa ga suport.atau dr keyboard nya? @BelakangKelas,0
sama2 bang,1
aktifkan dl VPN nya ambil US,1
"buat perintah lagi, tambahkan tombol generate prompt",1
klik di video dulu,1
"bang video saya ada water mark tulisan percakapannya ikut tampil di video, cara hilangkan gimana bang ?",1
"Bagus sekali eduaksinya, mkasi moga bisa sukses juga, salam dari pemula",2
Sangat membantu! Terima kasih Mas.. from Malaysia with love ??,2
Sudah tidak bisa menambahkan pembayaran e wallet gmn om???,1
"Pak guru terima kasih banyak pak ilmunya, sehat sehat selalu ya pak ?",2
"luar biasa bang...trims pencerahannya, semoga berkash atas ilmu yang abang share...",2
"Yang Edukasi beli kredit Google AI PRO, Yang nonton 100% kreditnya FREE... Hahahaaaaaa :face-purple-crying:",1
"Bang kenapa kalo dibuat menggunakan android, suara/audionya gak keluar? Mohon petunjuk nya dengan video bang??",0
"Mantap, terimakasih banyak ilmunya bang",2
"Mantep om, saya izin share ya dan pakai ya,, terima kasih",2
Mantap bang,1
menghurungg??????????,1
Sumpah!!! ini ngebantu banget bang,2
"Makasih bang, mau tanya VO3 ada limitnya ya bang soalnya saya diberi info tanggal 11 bulan depan Bru bsa",1
"Mas boss, boleh tanya hasil videonya apa ada watermark veo dibawah? sy generate ada watermarknya.",1
"terimakasih,keren banget ilmunya KK",2
"Bang mau tanya kok punyaku prompt yang nomor 12.detail
Pas jadi nya malah detail video yah bukan untuk isi kata� buat si karakter, jadi pas bikin video karakter nya gak ngomong apa� . Apa ada yg salah ya aku buat nya???",0
tapi hasil video saya kok engga muncul suaranya yaaa,0
"Pa terima kasih untuk tutorialnya, sangat membantu sekali. Makasih sekali lagi pa.",2
Pokok nya yg dibuat AI ni...loh kok kenal????????,1
"biasa masalah prompt sm VPN aj itu, reconnect VPN nya dan buka ulang gemininya, prompt nya di cek lg jgn smpe ada kata2 yg ambigu",1
"makasih bg, salam jg dr pemula",1
"sama2 mas, salam jg",1
"harus nya bisa donk, atau cb ganti email",1
aamiin,1
"aamiin, makasih bg",1
"gitu ya, haha",1
"biasa masalah prompt atau VPN,",0
sama2,1
"siap, gas aja",1
mksh bg,1
emot api,1
alhamdulillah,1
iya ad limit bang,1
veo gak ad WM nya bg,1
"@BelakangKelas maksud sy yang VEO 3 bang, punya abang kok gak ada WM nya yaa",1
sama2 kak,1
"setelah promptnya di di generate dari generator prompt di cek dl dalam bahasa indonesia sama bahasa inggrisnya dah betul nggak susunan kalimatnya, kalo ngaco suruh dia revisi",1
"@BelakangKelas nah di sy gada pilihan bahasa inggrisnya mas, indo doang",0
"? @BelakangKelas oh pantesan gak bisa"" Om, ok makasih om ilmunya semoga dimudahkan rezekinya",2
"bisa jadi karena VPN atau prompt, kmrn ak ad jg kayak gitu, lalu ak close dl gemininya, VPN ak reconnect setelah connect buka lagi gemininya, lalu ak cek susunan kalimat di prompt nya, jika ada yg agak ambigu di edit lalu di generate ulang",1
"@BelakangKelas Bang , Artinya Gemini Pro kita yg di Indo masih Veo2 yaaa , klo pake VPN bisa Veo3 ya ? masih belajar",1
"@BelakangKelas terima kasih bang , saya coba lagi",1
sama2 pak,1
"wkkwkw, jangan2?",1
DARI MANA AI GENERATE WAJAH Indo...Kayak kenal??????,1
Boleh minta link promt generet nya bang...?,1
kekurangan nya tidak bisa milih ukuran 9:16,0
Gokil ?,2
keren kang,2
bang makasih banyak ya semoga tembus 1jt subscriber berkah dan boleh gak pake proompt generator belakang kelas?:trophy-yellow-smiling:,1
"bang, deskrips videonya nya kenapa jadi english ya ? jadi pas mau copy prompt untuk bikin appnya dalam bahasa english.",1
"Mantap,tak subrek gan",1
supaya ada suaranya gimana om,1
"Terlalu banyak yg akses, proses video biasa butuh waktu 1 - 2 menit, sekarang 3 - 5 menit, sudah begitu gagal pula, terlalu banyak permintaan katanya",0
"Kak, di saya kok gak ada menu video ya? Yg ada cuma menu deep sama canvas. Gmana solusinya kak?",1
Mantap???,2
"anjir lu bg, kok bisa kepikiran sih...",1
"MANTAP bang, disini di share gratis, pernah lihat ada iklan fb, bahas cara daftar google veo 3 harus ikut kelas byar 200 rebu wkwkkw",2
"Bang minta prompt untuk gemini nya seperti tutorial di videonya donk, yg di deskripsi hasilnya ngaco",0
"Next cara akses, veo di google coolab bg",1
Aplikasinay mana gab,1
"Ini yg saya cari, terimakasih atas informasinya bg",2
https://youtube.com/@teguhsuroso-g5x?si=ygwi7YJPhMugabQd,1
"sudah beberapa kali mencoba membuat aplikasi promptnya belum juga berhasil, gimana ya solusinya?",0
"langsung buat sendiri aja bg, bisa custom kayak di video",1
biasa masih experiment kk,1
makasih bg,1
makasih kang,1
"sama2 bg, aamiin, langsung buat aja bg bntar kok bikinnya, bisa custom lagi",1
"google abg bahasa inggris settingannya, soalnya youtube ku udh pake fitur auto dubbing bg, jadi semua nya menyesuaikan dgn settingan bahasa dan negara yg nonton",1
@BelakangKelas gimana cara ganti settingan ke indo bang ?,1
"siap, makasih gan",1
"Prompt bahasa inggrisnya masih campur bahasa indonesia,solusinya gimana gan? @BelakangKelas",1
"Langsung ad suara nya, Klo gak ad mngkin Krn prompt, VPN dll",2
"Iya bg, biasa lg rame bgt veo 3",2
Upgrade ke pro Gemini nya,1
Makasih bang,1
Krn bnyk yg nanya prompt bg ??,1
Mksh bg,1
"Saya copy dideskripsi hasilnya ga sama,",0
"gak selalu sama bg, karna AI gak bikin yang sama persis tiap generate, jika ada yg terasa masih kurang dari hasil aplikasinya, minta bantuan lagi ke dia",1
Yg di deskripsi sama dgn yg di video,1
Bikin aja sendiri kayak di video bg,1
Sama2 bg,1
Prompt nya blm belum berhasil gmn kk,0
"Trimakasih banyak bang sangat sangat membantu,",2
"Aku sdh coba buat, tapi kenapa tidak ada suaranya?",0
https://youtube.com/@teguhsuroso-g5x?si=PbJzpyQD9JCfaGw4,1
"Bang di aplikasi gemini di saya kok gk ada pilih ""video"" ya?",1
Luar biasa bosss.. terima kasih banyak ... semoga berkah,2
"Keren bang , untuk penjelasan cara pembuatan aplikasi promptnya dengan detail ??",2
mantap bang. trims,1
Tapi jumlah generate nya terbatas mas . sekarang saya sudah gak bisa lagi buat video pakai VEO 3. ada gak solusinya agar bisa buat videoonya tanpa batas mas ?,0
Bang apa juga bisa di gunakan untuk veo2,1
"Yg begini biasanya di jadiin cuan, ini dishare gratis. ?????? mkasih kak. 

Next kyknya bhs kling 2.1 ??",2
Apakah berbayar?,1
Bayar apa ngak bang,1
Mantab bang,2
"Terima kasih sudah berbagi ilmunya. Btw, itu kk kn gemini pro.. Gimana caranyab agar bisa jadi gemini pro? Klo ada link tutorialnya kk., Terima kasih sekali lagi kk.",1
"anjaay, kkeren nih klo ada prompt untuk veo 3, belakang kelas mantaap, makasih kak ??????",2
Terima kasih tutornya sangat membantu ?? sukses selalu,2
Auto subcribe,1
Share Link From nya kak,1
link prompt nya mn kak,1
"Sungguh tutorial yang bagus sekali,terimakasih sudah berbagi",2
Sama2,1
"Aktifkan dl VPN baru buka Gemini, Klo msh blm ad suara ganti prompt nya",1
Pake yg pro bg,1
Sama2 bg,1
Makasih bang,1
Sama2 bg,1
"Klo untuk tanpa batas blm ad bg, yg ultra pun ad batasnya, klo ak sih pake beberapa email aja, kadang ganti VPN jg bisa, tp kadang jg gak bisa",0
"Kalau generate veo 3 habis, coba tunggu 5 hari lagi, kalau tidak pakai veo 2 dia gratis 5 video/hari, tapi kelemahan veo 2 tidak bisa ada audionya",0
Pakai VPN,1
Bang maaf minta link veo 3 nya dong yg seperti Abang...thanks??,1
"pake VPN region USA 
batas peehari 5 video",1
? @hamballahsahaja linknya mana,1
Bang harus upgrade yang pro ya biar bisa bikin vidio?,1
gw klik linknya kenapa tampilannya gk kyk gitu,0
"semua bisa bg veo 2, imagefx, imagen 4 dll, prompt midjourney pun bisa, tinggal bikin perintahnya : ""buat aplikasi prompt generator untuk mijourney"" , apalagi AI produk google lebih bagus jadinya",2
"Ok bang , makasih bnget ilmunya ? @BelakangKelas",1
"sama2 kak, siapp mksh requestnya",1
ini pake free 1 bulan,1
ini pake free 1 bulan,1
Keren caranya gmn bang aku gak tahu terus bs generate berapa?? @BelakangKelas,1
mksh bg,1
@BelakangKelas bang udh ikutin susunan prompt 2 kenapa g sesuai yaa dan utk subyeknya tidak bisa tampil prompt b.inggrisnya,0
"ad tombol upgrade di pojok kanan atas klik aja, metode pembayaran ambil aja bayar dari ponsel, nanti pilih sesuai keinginan misal gopay, shopee pay dll",1
"terimakasih tutornya. saya coba buat video tapi ga da suaranya, apa yang salah ya pak?",0
? @guyonrecehan salah promptnya. Vpn pake singapura,0
? @guyonrecehan pastikan sudah ter generate VEO 3 dan aktifkan VPN pakai aplikasi urban VPN lbh enak mah akses dari chrome di laptop/pc jd VPN bisa pake extension browser chrome,1
"Lagi ada promo loh dari google gemini untuk mahasiswa, tpi bisa di akali pake emailedu",1
? @AndreGizen caranya?,1
Wajib di coba.. Terima kasih tutor nya @belakang layar,2
sama2 kk,1
sama2 bang,1
"nggak ad share link kk, ini tutorial cara buat aplikasinya, coba ditonton sampe habis videonya",1
"Makasih kakak baik, jadi makin semangat buat konten",2
sama2 kak,1
"bukan link kk, ini tutorial cara buat aplikasinya, coba ditonton sampe habis videonya",1
sama2 bg,1
"Keren bang,,makasih tutor nya????",2
sama2 bang,1
"luar biasa kereen... 
bang ajarin bikin video affiliate tanpa harus pake produk donk",2
"di whisk , sudah ada suara nya apakah perlu lagi lemon slice
?",1
Aplikasinya Ainya bayar brp berlangganan?,1
"saya coba alur suasana di sekolah, dan ternyata pas mau generate malah tidak bisa karena menyangkut anak dibawah umur,, gmna cara mengakalinya ya kak?",0
makasih bang,1
gimana caranya biar whisk ga limit yaa? :(,1
Bg mau nanya yg di bagian animasikan foto nya ini bayar ya?,1
Bang izin clon voice mu untuk voice narator ya. makasih,1
Klo kaya gini bisa monetisasi gak ya,1
Bang kalau ada 3 karakter dan dialognya nggak sesuai karakter gmn caranya untuk menyesuaikannya yah,1
"Bang, itu gak bisa buat video yaa kalau gak rasio lanscap?",1
baru bikin prompt kepala udah loading mulu qkkwkkwkwkw emang g cocok biar kata ai juga,0
Durasi maksimal gratisannya brp menit bang kecoa bgt kalau sudah login akun ai terus ujung ujungnya disuruh bayar??,0
"Ga ada watermark nya bang , yakin ga pakai credit dan ganti ganti email?",1
"pas di animasikan kok mengarah ke g*emini? setelah itu gimana caranya, coba cari di beberapa konten belum nemu bang. tolong bantuannya",1
Buat menggunakan grok ia bang dari step ke step,1
bagus bang,2
Ternyata hasil keren butuh proses panjang ????,1
whisk menolak jika prompt mengarah kepada anak dibawah umur ...,2
Terima kasih atas ilmunya,2
"Saya udah buat video tutorial itu, cek sendiri aja ga...",1
"Untuk saat ini lemon slice versi trial nya sudah ditiadakan alias harus premium baru bisa gunakan.
Kalau kamu sudah upgrade google Whisk itu jauh lebih baik karena whisk di dukung oleh veo3 jadi sudah pasti ada suaranya ??",2
"Divideo saya rasa udah saya sebutkan gan, silahkan dicek lagi ya soalnya saya rada lupa ini video udah lumayan lama ????",1
"Wah kalau soal itu kayaknya susah gan soalnya itu kebijakan langsung dari pemilik platform, jadi dengan berat hati saya gak bisa kasih solusi ??",1
"Ok sama"" dengan senang hati bisa membantu ??",1
Waduh kayaknya gak ada nih selain berlangganan ??,1
Ada kredit bulanan 100 kredit dan itu cuma cukup 5 generate animasi. Per generate menghabiskan 20 kredit,1
Ok bebas silahkan saja ??,1
? @CreatorLabs.1 Sekali Lagi makasih. ??,1
"Tergantung arah videonya mau dibuat seperti apa, misal ini kamu buat tentang cerita sejarah atau dokumenter, maka bisa dipastikan bisa monet meski 100% AI Krn ada nilai di dalam videonya yakni pengungkapan sejarah dll",1
"Setau saya biar dialognya bisa detail, coba gunakan Json prompt...
Soal apa itu itu Json prompt kamu bisa tanya chatbot seperti chatgpt, gemini atau AI yang lainya juga bisa...",2
"Iya gan saya belom pernah nyoba kalau rasio lainya, tp secara teori harusnya bisa Krn ini yg nyedian fitur juga whisk sendiri soalnya...
Coba aja gan siapa tau bisa...",1
"ya kalau gitu buat konten yang menurut kamu paling sukai saya yakin itu akan mempermudah kamu dalam pengembangan diri....

selamat mencoba ya....",2
"Kalau whisk itu maksimal 5 kali generate, untuk durasi seingat saya 8 detik an kalau gak salah per videonya",1
"? @CreatorLabs.1 setelah 5 kali generate bayar brp bg per bulannya, jujur juran aja kita nih. bang?",1
"Kalau whisk ya ada lah gan tulisan veo nya tapi kecil di pojok...
Namanya gratis ya pasti ada watermark lah gan...
Kalau lemon slice nya sekarang udah GK ada free nya alias harus pro semua",1
"Lah kok bisa ya, biasanya dianimasikan langsung di webnya ini emng pakai veo 3 juga sih di whisk ini",2
Hehe...saya gak bisa memberikan janji namun tetap akan saya usahakan ??,1
Makasih bng??? @CreatorLabs.1,1
Hehe....iya gan makasih ??,1
"Hehehe....iya gan kalau soal itu sudah pasti, tp percayalah dengan kerja kerasmu itu hasil akan membayarmu sesuai dgn kerja kerasmu....
Semua hal profesional butuh dedikasi tinggi ????",2
Kayaknya emank gitu gan....,1
"Ok sama"" pak",1
"Gokil, sebagai seorang yg pernah bekerja sbg motion grafis, dan editor. Sy lihat kehadiran Ai cukup meresahkan. Untungnya semua itu tidak sepenuhnya gratis. Masih butuh effort, jadi masih ada peluang bagi para insan2 kreatif yg bekerja sebagai 3D animator, editor dll.",2
Mantabbb,2
"keren bang ilmu nya, makasih",2
"Bagusss kakk. Tapi pas dikunci, malah gak bisa generate. Jadi terpaksa saya buka kuncinya, alhasil ada yang gak sama (warna bajunya).",0
"Mantap bang tutorialnya. Sy lagi coba2 bikin juga, cm yg jd masalah aset video atau gambar yang saya download kok masih ada watermark veo/gemini padahal akun google pro AI saya sudah update berlangganan. Kalau mau upload khawatir malah di takedown, pencerahannya dong bang.",0
mantap bang ilmu nya semoga tambah besar channel nya....,2
Bg di hp kok gak bisa ya pake whisk?,1
bayar brp google pro nya bang,1
"Gabisa bang,Ngelag Terus??",0
Terimakasih ilmunya Labs???,1
terima kasih ya ...,1
kalau buat konten YT itu bisa monetisasi gak kak?,1
kalo whisk nya ga pro bisa apa enga bang??,1
"Keren..aku mau coba deh, terima kasih kak. Sukses selalu.",2
"jawab bang, buat tugas yg mendadak",1
"belajar offline, d mn dan berapa guys ?",1
"Halo kak, aku sudah beli google plus tapi kenapa di whisk nya ga bisa di animasikan ya *intinya aku ga nemu menu itu ?",0
Bang nggak bisa lebih dari 2 karakter ya bg,1
"Kalo berbayar, limit generate nya berapa x bang dalam sebulan?",1
Mantap masku,1
"Waduh...ada suhu beneran ini hehe...
Iya gan ini saya coba kembangin terus teknik editingnya pastinya masih jauh dari kata sempurna Krn kita belajar otodidak ??",1
Ok terima kasih banyak apresiasinya ??,1
Siap terima kasih juga gan....??,1
"Mungkin kamu aktifkan centang pada subyek, pemandangan lebih dari 3 karakter, karena kalau lebih dari 3 karakter yang dicentang biasanya emank tidak bisa",1
"@CreatorLabs.1 Wah, makasih kakk buat fast respond nya. Saya sudah subs :)",1
Tutupi aja pakai sticker atau videonya perbesar sedikit biar gak keliatan watermaknya,1
? @CreatorLabs.1 makasih trik nya bang,1
"Wow...ini penghargaan yang luar biasa buat saya yakni doa yang tulus dari audiens saya....

Thanks doanya n semoga kamu juga sukses...Aamiin ????",2
"Saya juga belom pernah buka lewat hp, tp coba aja ubah tampilan ya ke dekstop kemungkinan bisa nanti...",1
? @CreatorLabs.1 tetap gak bisa bg mohon bantuannya bg,0
"Dari info terbaru sekitar 35 ribu sampai 75 ribu perbulan ya...
Cek aja langsung biar tau pastinya...",1
