comment,label
"buatkan promt untuk google veo 3 seorang peria mandi di lava banyak orang mandi lava dengan seolah ngenvlog selfie sambil berbicara ""guys, aku lagi ada di kolam renang lava tapi ini cuman ai atau di raputi ya aja",1.0
bang kok saya video nya ngomong nya bahasa inggris ya bukan bahasa indonesia,0.0
"bener banget, bang. ini aja masih versi yang proprietary / closed source (veo, sora, dll). bayangin yang versi open source yang tidak ada sensor, beuh ngeri dah. tidak kebayang 3ï¿½5 tahun ke depan bakal kayak gimana. pasti makin banyak orang yang dirugikan, terutama buat penipuan sama manipulasi. hati2 ges sekarang mah jangan asal upload foto/video pribadi (terutama yang muka kalian terliat jelas) di sosmed.",1.0
"instead of fokus ke iklannya, orang2 bakal lebih fokus ke ï¿½oh ini video ai yaï¿½ alias, so far gue belum liat kalo video ai mentah bisa ngeyakinin target audience untuk punya trust ke produk.",0.0
sama,1.0
saya sudah ikuti semua langkah2nya tapi ttp tidak bisa apa cuma bisa di pc dan laptop?,1.0
tidak bisa ya bang foto kita sendiri dijadikan animasi untuk karakternya?,1.0
mukanya gabisa diganti muka kita bang?,1.0
ternyata dunia manusia bener2 mau dikuasai robot,1.0
yang bikin heran tu apa org bisa nuntut ai karna udah pake muka org sembarangan kayak gini,0.0
ngeriiiiii??,2.0
chanel ini mengedukasi biar generasi kita pintar2.. tidak lemot tidak jadul pemikiranya,2.0
bang cara ngerubah orang berbicaranya dimana yaa ko sya buat ngomongnya malah bahasa inggris??bukan bahasa indonesia,0.0
malaikat mencatat amal baik buruknya enggak ya???,1.0
"saya juga belom pernah buka lewat hp, tapi coba aja ubah tampilan ya ke dekstop kemungkinan bisa nanti...",1.0
bayar brp,1.0
di download kok tidak ada suaranya yaa,0.0
keren bro,2.0
tidak bisa konsisten ya characternya?,0.0
ko bikin gada suaranya ya,0.0
"bagus sekali eduaksinya, mkasi moga bisa sukses juga, salam dari pemula",2.0
wong ngendi mas,1.0
"kan saya bikin pakai apk gemini ko tidak ada suaranya, tips caranya ka",0.0
"keren banget sumpah, udah bantu semua orang bang",2.0
cuma maksimal 8 detik,1.0
bang ini cuman bisa 8 detik,1.0
saya tidak biasa mengenerate pasa saat klik animasi.. komentarnya tidak dapat membiuat video.. itu kenapa ya?,0.0
"tapi tetep aja akan mahal ,karna bayar ke aplikasinya",1.0
"ok sama"" pak",1.0
"? insya allah akan saya buatkan, tapi setelah kita nyelesein video terbaru saya ini, jadi mohon sabar",1.0
bisa ganti wajah orang nya tidak,1.0
izin belajar ya bang,1.0
ikutin vlog majapahit gais,1.0
"jangan berlebihan gan kita juga masih sama"" belajar hanya saja hobi saya suka banget berbagi dengan apa yang sudah saya ketahui..... semoga sukses buatmu....",2.0
thanks ilmu nya abang ku... ??,2.0
keren cuy,2.0
jaman majapahit tidak ada yang pake krudung??,1.0
tatapannya kosong,0.0
bang kalau tidak muncul veo 3 di gemini gimana? saya udah subscribe makasih bang,1.0
"harus nya bisa donk, atau cb ganti email",1.0
"kenapa aku buat, suara dialognya tiada bang",0.0
tidak bisa wajah sendiri ya?,1.0
kok di tampilan gemini ku tidak ada video ya?,1.0
"bang aku udah bikin uda bisa ,tapi permasalahanya kenapa videonya tidak ada suaranya ya",0.0
kak klo buat video durasi panjang bisa tidak ?,1.0
buset ai tau kehidupan jaman majapahit ??,1.0
asli pas awal awal aku kira ini real??,2.0
"bang, punyaku tidak keluar suara. kenapa ya?",0.0
kalo buat video jadi lbih jernih/4k yang gratis ada tidak bang.?,1.0
trus utk gambar yang bicara itu gmn bikinnya..?,1.0
"gitu ya, haha",1.0
lemon slice ai nya bebayar ya tidak ada yang gratis???,1.0
veo3 bisa suport voice over atau voice clone ga?,1.0
terima kasih ya ...,1.0
"q dah buat sesuai promp,tpi kok tidak da suaranya saat berbicara y bang?",0.0
bagus bnget.. izin share ya kak??,2.0
"langsung ad suara nya, klo tidak ad mngkin karena prompt, vpn dll",2.0
bisa jadi muka kita dan suara kita yang akan disana dan di tonton orang-orang,1.0
wah talent iklan makin terancam aja wkwk,0.0
jangan lupa ramaikan ya teman teman dan di support,1.0
ada tidak ya tools yang bisa membantu untuk membedakan gambar atau video itu asli atau biatan ai,1.0
kk gmn kalau video tidak muncul yah?,1.0
luar biasa kereen... bang ajarin bikin video affiliate tanpa harus pake produk donk,2.0
"ï¿½ ¿½ sama bang, saya juga gada suaranya",1.0
gu udah pake vpn tete veo2,1.0
1:36 hoax kenapa gw bilang hoax? soalnya nonton tutor ini kan otomatis pake kuota/wifi yang pastinya tidak gratis jadi masih make biaya dong wkwk canda doang bg gabut doang gw btw makasih ????,0.0
"mohon bantuannya kok saya buat vidionya ngomongnya pakai bahasa inggris yaaa, biar bisa berbahasa indonesia gimana caranya yaa..",0.0
ai nya bikin bentuk monasnya salah tidak sama dengan bentuk aslinya ????,0.0
folow kakak,1.0
"kak, tidak buka kelas???",1.0
tks min??,1.0
penipuan video call akan semakin ngeri...,0.0
tutor biar karakternya konsisten bang,1.0
benar ini cuma pakai prompt dan gemini yang pro (free 1 bulan) saya sdh cb byk prompt hasilnya kurang banget dan silent alias tdk ada suara nya,1.0
stelh nonton ini gua jdi berfikir . bikin film bohkeq di jual dapat cuan dah,2.0
itu ada tidak ya org aslinya..kayaknya ada itu orang aslinya,1.0
"makasih banget kak, bener"" berguna buat pemula kaya saya. sekalian mau tanya dong, bisa tidak biar hasilnya video jadi 9:16 ?",2.0
coba interview ken arok mba,1.0
"ad tombol upgrade di pojok kanan atas klik aja, metode pembayaran ambil aja bayar dari ponsel, nanti pilih sesuai keinginan misal gopay, shopee pay dll",1.0
yang di deskripsi sama dgn yang di video,1.0
bikin kyk gini gmn sih? mau gw bikin buat promosi cerita gw yang ada di wp??,1.0
ini gambar gembira bagi saya karena video saya menginspirasi orang.... thanks apresiasi dan doanya n sukses juga buatmu....??,2.0
kereng bang :goodvibes:,2.0
ï¿½ ¿½maksudnya undang undang konoha???,1.0
"mas kalau tidak ada suaranya kenapa ya, padahal pakai veo 3",0.0
"klo udh bikin kak, tapi videonya berubah setelah bbrp kali pakai jadi veo 2 (bukan veo 3 lagi) itu knp ya kak?",1.0
"maksud sy yang veo 3 bang, punya abang kok tidak ada wm nya yaa",1.0
? .1 bikin tutor bang untuk video short kpop demon hunters,1.0
script writer dulu sama script writer sekarang??,1.0
itu bisa buat make wajah kitap tidak bang,1.0
ini pake ai apa bisa panjang gini,1.0
jangan gratis mulu bang hargai hak cipta ??????,1.0
di aku kok tetep tidak ada ya bang videonya,0.0
"cuma bisa di pakai 5x dalam sehari,bener tidak sih???",1.0
bang kl live tiktok pake ai gimana ?,1.0
"iya gan maaf banyak yang protes soal tempo yang terlalu cepat, next time insya allah akan kita buat ulang dengan cara yang sama namun dengan konsep alur cerita yang berbeda, jadi untuk sekarang mohon dimaklumi....",0.0
"wow....luar biasa sekali pengetahuanya, saya aja yang bikin tutor ini lom bsa bikin tool sendiri hehe.... ok semoga sukses selalu gan!",2.0
punya saya tidak ada suaranya itu kenapa ya,0.0
"terimakasih untuk tutorialnya, segera dipraktekkan",1.0
kok aku di hp tidak bisa di download yah hasilnya...udah berhasil di download tapi filenya tidak muncul di galeri.,0.0
pusing ngaktivin vpn nya gw bang dari tadi pagi ampe malem gagal terus,1.0
"bang , artinya gemini pro kita yang di indo masih veo2 yaaa , klo pake vpn bisa veo3 ya ? masih belajar",1.0
"artinya dua kali kerja, buat gambarnya dgn 9:16 setelah itu animasikan aja landscape dan kalau sudah jadi nanti bisa unduh file animasinya itu lalu kamu crop di editor video kamu... secara teori seharusnya cara seperti itu bisa, jadi silahkan dicoba aja ya, dan mohon maaf saya tdk mencontohkan itu jg dalam video ini karena keterbatasan waktu ????",0.0
bg klo mukalu diginiin boleh ga. ijin ya,1.0
"cara pro lemonslicenya bagaimana kk? saya login pointnya 0, sya liat punya kakak 25. sedangkan generate butuh 4 poin.",1.0
di gemini saya tidak ada buat video gimana tuh ...,1.0
bagaimana untuk membuat durasi panjangnya bang ? apakah harus buat kalimat tambahan di kolom prompt ?,1.0
cara baru belajar sejarah...,2.0
yang scene pertama di gerbang majapahit gw pikir orang beneran bukan ai,2.0
"bang, saya sudah upgrade email tapi masih veo 2",1.0
"bang , lo itu ngomong pake ai jg ?",1.0
"bang saya sudah gemini pro, kok masih veo 2?",1.0
"bang, kok tidak ada sambung ke dana atau pay lainnya?",1.0
bukakan gemini vo2 udah bisa ya??,1.0
"saya kok tidak ada videonya ya gan,,ada solusi",0.0
"keren bang ilmu nya, makasih",2.0
udah bisa veo3 tanpa vpn,1.0
aku bikinn kenapa tidak bisa ada suaranya ya cuma gerakan bibir,0.0
"mau tanya mas, kenapa veo 3 saya tidak ada suaranya, prompt apa yang harus diperbaiki ?",0.0
ada cara biar bikin videonya tidak limit tidak kak? baru buat beberapa udah limit sampai tanggal 6 juni baru bisa buat lagi,1.0
di hp bisa tidak,1.0
hasil generate saya kok berupa gambar bukan video ini berlaku untuk yang baru pakai gemini saja gan,0.0
masuk ke google workspace segala,1.0
ai ketika dimanfaatkan dengan baik ??,2.0
bang... gw ud coba... tapi tidak ada suaranya di video... mulut udah ngomong tapi g ad suara,0.0
ï¿½ ¿½ sama nih,1.0
"di whisk , sudah ada suara nya apakah perlu lagi lemon slice ?",1.0
biar karakter konsisten gimana ya???,1.0
"? .1 thanks, bang. referensi baru nih. soalnya aku tidak pernah pke whisk, lebih sering di pake flow",2.0
"mas kenapa saya hanya bisa membuat beberapa kali, padahal baru satu hari mohon petunjuk selanjutnya mas",1.0
prompt nenek naik motor apa bang?,1.0
wow...ini penghargaan yang luar biasa buat saya yakni doa yang tulus dari audiens saya.... thanks doanya n semoga kamu juga sukses...aamiin ????,2.0
bang download vpn pakai hp bisa tidak ?,1.0
bang kok punya ngk ada suaranya,0.0
buset ngeri juga ya??,0.0
ï¿½ ¿½ sama,1.0
? .1 : ?bisa monetisasi?.,1.0
"kok tidak ada suaranya punya saya, cara nambahin speech nya abagaimana ya",0.0
"bro kok di akun aku gkada video yaa...cuma ada deep research dan canvas, gimna yaa cara menampilkan video tnkyu bro...",1.0
"satu bulan gratia, setelahnya d fucksa langganan ??",1.0
"waduh kalau soal itu kita kurang paham ya gan, jadi mohon maaf saya tidak bisa berikan jawaban utk pertanyaan ini",1.0
????????,1.0
masih veo 2 itu,1.0
bohong ni katanya vpn gratis tapi ditambahkan tidak mau gratis.kolom penambahan ke chrome tidak aktif. lihat pembayaran juga promo labgganan bayar dollar perbulan.,0.0
"sekarang kayaknya bisa, tapi satu bulan cuma dapat 100 kredit atau 5 kali generate video veo 3,,,, kalau untuk generate gambar setau saya unlimited.",2.0
makasih suhu,1.0
"monas nya agar benar2 monas yang benar, gimana caranya bang?",0.0
"yang asli jadi samar yang maya jadi realistik ... yang kerja asli ( buruh , tukang , dagang ) cuma dapat 100 ribu per hari yang ngonten, ngoprek pc , ngoprek tiktok dapet 1 juta perhari . . . ulama mondok belasan tahun ilmunya luhur jam terbangnya lama hidupnya sederhana kurang tersohor, ulama modal viral ilmu dangkal bnyk gaya , sering kontroversi , bahan da'wah modal hp , hidupnya sohor hartanya megah . . . selamat datang di penghujung dunia !!!!",0.0
"kena limit, mana 2 minggu lagi gila",1.0
"bang, kalau mau ganti wajah nya apakah bisa?",1.0
gw klik linknya kenapa tampilannya tidak kyk gitu,0.0
ini ai normal nii ??????????????,2.0
"walaupun realistis, tetep ada bedanya kok, cuma ya harus jeli aja.",1.0
gratis dan berbayar video terbatas..,0.0
ih ya allah takuttt,0.0
"saya udah coba tapi pas berbicara kok tidak ada suaranya ya ? cuma komat kamit tanpa suara , kenapa coba mas ?",0.0
tapi jujur kayaknya yang di ai tuh memang ada didunia nyata .maksdnya yang ada divideo,1.0
cewe yang di ai nya mirip wajah mantanku??.,1.0
kok punya q tidak ada suaranya bang,0.0
"kalau upload ke yt atau fb, iklan nya berjalan tidak ya? apakah kena pelanggaran???",1.0
"serius hasil video kek gini kan fyp, ada yang punya muka asli manusianya gaksih?",1.0
kok saya hanya bisa pakai cc ya ?,1.0
?? artis tidak di pake lagi ni??,0.0
"? .1 wih enak nih kalau direset, farming akun.??",1.0
alhamdulillah,1.0
cantik bajunya beli dimana??,1.0
hasil bahasanya blm jadi bahasa indonesia..gimana caranya ya,0.0
"esensi tekhnologi adalah memudahkan pekerjaan manusia bukan menggantikan, tinggal bagaimana kita mau belajar atau tidak. terimakasih tutorialnya bang",1.0
"monasnya yang ngebug.. itu bukan monas, itu mah bung tower",0.0
kok di google play saya tidak muncul metode pembayaran melalui aplikasi?,1.0
makasih sharing ilmunya bang. bermanfaat sekali,2.0
"cocok buat short aja sih, soal nya hasil nya tidak konsisten mirip,",2.0
"kayakya lom support kalau dua figur sekaligus, coba gunakan generator lain seperty runway atau kling kayaknya support",1.0
kak maaf web nya apa kurang jelas saya maaf,0.0
"wah saya lupa tepatnya, tapi kamu bisa cek langsung di whisknya, cara klik akun nanti ada poin disitu dan biasanya dibawah poin itu ada notif ( dapatkan poin lebih banyak lagi ) kamu klik bagian dapatkan poin itu nanti diarahkan ke pembelian kredit atau poin lewat playstore, harga tertera disitu..... cek aja langsung gan....",1.0
durasi cuma bisa 8 detik?,1.0
gratis 1 bulan di suruh bayar????,1.0
ai di tangan orang tepat,2.0
udah pakai pro dan vpn amerika tetapi kenapa masih veo2 ya,1.0
sama2 bg,1.0
tidak ada suara nya knp ya,0.0
bayarr,0.0
aku udah ikutin semua taoi ko tidak ada suara voice overnya ?,0.0
bikin wajahnya konsisten gimana tu caranya?,1.0
baju nya ngebug 0:01,0.0
pake vpn data aman?,1.0
"lho lho lho,, wts gemini pro 1tahun mwurahhh",1.0
suaranya tidak ada gimana ya ?,0.0
"ya kalau soal itu betul sekali gan, ai hanya alat bantu buat mempermudah kerja kita....",2.0
ai ditangan orang waras,2.0
google ai studio tidak ada percobaan gratisnya..??,0.0
?ï¿½ ¿½sama cara munculin suaranya gman kak? udah bisa blom??,1.0
bang klo mau bikin video ai ini tapi sambil pegang produk dagangan yang kita punya bagaimana bang???,1.0
wah aku mau liat sering2 ilni utk belajar.. tidak papa diulang2,1.0
auto subcribe,1.0
itu kan tutorial upgrade gemininya ke veo 2 bang,1.0
"sungguh tutorial yang bagus sekali,terimakasih sudah berbagi",2.0
tapi begrond monas bukan monas yang ditampilkan.... msh meleset blum realistis bgt:face-purple-crying:,0.0
bang punya ku kok tidak kluar suaranya ya,0.0
"bnyk manusiaï¿½ bodoh,guoblokk termasuk gue??yg terlena dg sosmed,,game,,vc,skrg veo3 dgn begini jadi bnyk toh gen_z sibuk maen hp??",0.0
tapi sayang tidak bisa menggunakan wajah sendiri,1.0
bahasanya masih inggris gmna ngerubahnya ya,0.0
ngeri banget,0.0
apakah ada batas pembuatan videonya? karena aku coba hanya sampai 3 kali pembuatan videony pakai veo 3,1.0
curiga abang nya ai juga,1.0
ini emg cuma bisa 8 detik ya?,1.0
bayangkan seorang istri melihat suaminya tidur dengan wanita lain..dan itu adalah ai..si istri tidak bakal percaya.....ancuur tu rumah tangga,0.0
"mampir kedua kalinya, ini youtuber baik hati dan tidak sombong, semua komen dibalas. angkat aku jadi muridmu, guru! sukses terus yaa",2.0
bang saya punya kok jadi bahasai inggris yah,0.0
????????? menawarkan pengalaman visual yang menarik.,2.0
"bang, kok punyaku videonya tidak bisa keluar suara ya",0.0
min ko saya veo 2,1.0
?ï¿½ ¿½jawab bang itu banyak nanya kenapa tidak ada suaranya,1.0
dunia filem dan pembawa acara tv bakal rungkad akan menggunakan ai saja??,0.0
loh katanya gratis bang ????,1.0
?ï¿½ ¿½emang undang undang berjalan dengan baik di negara ini? ??,1.0
whist berbayar kah?,1.0
bedanya veo 2 sama veo 3 apa bang,1.0
bang makasih banyak ya semoga tembus 1jt subscriber berkah dan boleh tidak pake proompt generator belakang kelas?:trophy-yellow-smiling:,1.0
"yang begini biasanya di jadiin cuan, ini dishare gratis. ?????? mkasih kak. next kyknya bhs kling 2.1 ??",2.0
ada yang tau kenapa hasil generate videonya tidak keluar suara?,1.0
tidak nangkep produk yang diiklanin di iklan ini apa,0.0
bisa lebih dari 8 detik tidak ya?,1.0
yang saya ngga ada suara banv,0.0
bukan kurang realistis sih tapi kamera video orang2 terlalu burik dibanding video ai wkwk,1.0
seruu banget ai,2.0
maksimal berapa kali generet ya ka gratisanya,1.0
"? .1 oh siiap , makasih suhu",1.0
tidak ada suara nya??????,0.0
"coba bang buat prompt nya itu misal wajah abang sendiri atau wajah kita sendiri, thanks bang ??",1.0
vpn boy?ï¿½ ¿½,1.0
tidak bisa saya sudah pernah nyoba mau pakai muka ariel noah kena teguran.. yang isi nya lupa saya tapi bisa pake ia face swap.. bikin dulu video nya pakai veo 3 abis tu pindah pake web ia face swap,1.0
"bentuk monasnya kok beda yah, lebih kurus dibagian atasnya",0.0
bang cara ubah nya ke bahasa indonesia,1.0
"udah nyoba, suaranya tidak keluar bang, padahal videonya udah keren :(",0.0
cuma pake hp aja bisa tidak bang?????,1.0
ngeri lihat perkembangan ai yang semakin canggih????,2.0
"setting dulu size ke 9:16 di generate gambarnya nanti animate nya ngikut, dan kalau hasilnya masih lanscape, nanti bisa crop di editor video pas mau editing semoga membantu...",1.0
keren,2.0
lu brrti pake yang veo 2,1.0
halo saya ai,1.0
"bang,apakah nanti bs monet?",1.0
"iya gan maksimal 5 generate video dalam 1 bulan, kalau mau serius buat konten ginian mending upgrade aja langsung biar lebih leluasa...",1.0
ini kalau berbayar brp kak? lalu apakah tetap ada limit per harinya?,1.0
nah keren nih buat belajar seruuu,2.0
kren..saya jadi pengen belajar,2.0
berapa durasi per adegan di lemon ini ?,1.0
?kerren bray,2.0
? .1 siap bang.. ditunggu tutorialnya,1.0
bang request dong buatkan tutorial cara membuat animasi lagu anak menggunakan website whisk ini????,1.0
reactive audio di 9:39 pake apa om?,1.0
ktk gemini kok tmpiln bd,1.0
masih belajar dan belum layak dipanggil suhu....,1.0
? .1 ada grup wa g min pingin ikut min.,1.0
kalau bikin prompt yang bisa ngobrol lebih dari 1 orang gimana ya bro,1.0
mungkin next bisa dibikin interaksi biar lebih berasa,1.0
"punya lo udah pro bang , hadehhh",1.0
hatur nuhun mas..,1.0
kalau ada alur ceritanya bisa...,1.0
2030 udh tidak bakal bisa bedain mana yang asli mana ai,2.0
"hadits 1: siksaan berat bagi pembuat shurah ???? ?????? ??????? ????? ???????? ?????????? ?????? ??????? ???????? ????????? ??????? ????? ??????? ???????? ???????? ?????? ??????? ?????? ???????????? ??????????????? dari abdullï¿½h (bin masï¿½ud) semoga allï¿½h meridhainya, dia berkata: ï¿½aku mendengar nabi shallallahu ï¿½alaihi wa sallam bersabda: ï¿½sesungguhnya manusia yang paling berat siksanya di sisi allï¿½h pada hari kiamat adalah orang-orang yang membuat shurah (patung/gambar makhluk bernyawa)ï¿½. [hr. al-bukhari no: 5950] hadits 2: pembuat shurah akan dituntut memberi nyawa! ???? ?????? ??????? ???? ?????? ????? ??????? ????????? ????? ??????? ??????? ?????? ??????? ???????? ????????? ????? ????? ????????? ??????????? ?????? ????????? ???????????? ?????? ???????????? ??????? ?????? ???????? ??? ?????????? dari abdullï¿½h bin umar semoga allï¿½h meridhai keduanya, dia bahwa rasï¿½lullï¿½h shallallahu ï¿½alaihi wa sallam bersabda: ï¿½sesungguhnya orang-orang yang membuat shurah-shurah ini (patung/gambar makhluk bernyawa) akan disiksa pada hari kiamat. akan dikatakan kepada mereka: ï¿½hidupkan apa yang telah kamu buatï¿½. [hr. al-bukhari no: 5951; muslim no: 2108]",0.0
??????liatnya gelisah,0.0
4 bulan setelah veo 3 rilis muncul sora 2 lebih unbelievable????,1.0
semua pakai aplikasi nya berbayar kah kak?? pngen belajar tapi aku dr nol,1.0
kalau pelanggaran nanti bsa diterpkan di platform lain kayaknya masih aman,1.0
webnya tidak bisa di akses,0.0
google punya database video terbanyak,1.0
kok bisa sih durasi nya 1 menitan?,1.0
kok mirip kya yang bikin candaan di neraka ya,1.0
"sekarang buat email mest scan barcode nomor hp, trik ini sudah tidak bisa digunakan",1.0
"kalau diyoutube dilarang komen saling follow atau subscribe itu bisa kena pelanggaran, jadi kalau mau subscribe silahkan dan kalau mau nonton aja tanpa subscribe juga tidak apa"", stop kalimat spam ????",1.0
?ï¿½ ¿½pembayaran nya di batalkan atau gimana ?? kan ada suruh bayar,1.0
"terima kasih telah menginspirasi, salam dari kebun berkah petani kecil dari bogor. semoga semua sukses selalu",2.0
yang temporri berbayar y bang,1.0
itu kenapa paling males upload muka di internet. takut dimanfaatin orang untuk hal yang tidak kita tau.,0.0
"makasih bang, mau tanya vo3 ada limitnya ya bang soalnya saya diberi info tanggal 11 bulan depan bru bsa",1.0
"ai itu tujuan awalnya membantu pekerjaan manusia, bukan menggantikan. this is too much",0.0
wah ini ni bagus memanfaatkan ai dgn baik. ????,2.0
"ai di pergunakan dengan bijak ??????, keren ka",2.0
whatï¿½.,1.0
vpn nya kok tidak tersedia ya mas,1.0
saya suka video anda! ??apakah anda memiliki email bisnis yang dapat saya hubungi untuk menjalin kerja sama yang tulus?,2.0
"2/5 th lagi puncak teknologi programmer akan bertemu puncaknya... sampai saat ini hanya penyempurnaan"" saja.. kita harus siap untuk itu. tetap waspada,sempat""kan saling berkonunikasi secara langsung dan bersosial di dunia nyata.. kesehatan mental tidak bisa dibayar dengan ilusi.",0.0
para aktor film bisaï¿½ di gantikan ai,0.0
terima kasih infonya,2.0
"siapa yang di sini udah coba ,,,, tapi bahasa nya cuma keluar bahasa inggris ?",0.0
terima kasih sharingnya mas. sungguh berguna,2.0
iya sih yang paling jeli dan paling tidak awam.. ??.,1.0
gajah madanya mana???,1.0
?ï¿½ ¿½ ini lagi manusia caper,1.0
"izin tanya, saya sudah mengikuti langkah langkah yang di jelaskan, namun hasil vidio saya hanya black screen dan tidak dapat di putar tu kenapa ya",0.0
kalau di crome android tidak bisa di download ya vpn nya,0.0
9:16 skrg blm bisa bg,0.0
"lemon slicenya, pas awal masukin email disitusnya tidak dapat kredit 25. cara dapatnya gimana ya",1.0
ini nanti berbayar kah?,1.0
? suwun kk,1.0
,1.0
waahhh speechless saya...keren bangeeeeet ????,2.0
hehe...namanya gratisan pasti limit ya ??,1.0
that?,1.0
tapi sayang tidak bisa menggunakan foto??,1.0
lanjut... aku suka banget pliss,1.0
bang tolong bikinin video ai tentang kehilangan seseorang ????,1.0
pake vpn region usa batas peehari 5 video,1.0
caranya bagaimanah bang?,1.0
"gw suka gaya lu bang , pembawaan tutorial mudah di pahami , gw subscibe langsung ??",2.0
baru kali ini liat yang pake video ai untuk tujuan mulia. salute. wajib aku komen biar fyp ke banyak orang,2.0
"tergantung arah videonya mau dibuat seperti apa, misal ini kamu buat tentang cerita sejarah atau dokumenter, maka bisa dipastikan bisa monet meski 100% ai karena ada nilai di dalam videonya yakni pengungkapan sejarah dll",1.0
"kalau 100% gratis itu sangat jarang sekali ada gan, toh tiap perusahaan ai jg tidak mau rugi, jadi pasti diberi versi trial aja nanti kalau org udh ketergantungan semua pada di versi premium, ya ngertilah namanya juga bisnis pasti ada trik khusus buat pemasaranya... kalau trik hack mungkin ada tapi resiko si kreator bakal sulit buat monet.... semoga penjelasan ini bs dimengerti dan dimaklumi ??",1.0
mending jangam tutorial... meresahkan apa bila diaplikasikan kepada orang yang tidak tepat..,0.0
kereeen banget ???? mukanya kok bisa konsisten gtu,2.0
kita belum coba upscale video gan jadi lom bs kasih referensi utk itu ??,1.0
kak ada kelas mau belajar,1.0
upgrade ke pro gemini nya,1.0
batas buat vidio nya hanya 8 detik kah bang?,1.0
anjir google voice gua otomatis keluar pas si ibu ngomong????,1.0
rikues wawancara gadjah mada kak,1.0
"bang , vo 3 ini bisa bikin videonya pake muka kita tidak ya ?",1.0
pake hp video tidak ada suaranya,1.0
"hehe,,,gk ada murid dan guru disini semuanya belajar bareng.... nanti akan saya share video seperti permintaanmu, ditunggu aja...",1.0
"sudah di coba bisa gan, tapi kok berubah bahasa inggris ya, gimana cara merubah ke indonesia",0.0
tidak ada suaranya gua bikin ada yang sama?,0.0
"mantap, kalo untuk bikin video klip musik dengan karakternya dari sampel anggota band bisa bang? tapi bukan animasi? mohon pencerahnnya",1.0
ada kredit bulanan 100 kredit dan itu cuma cukup 5 generate animasi. per generate menghabiskan 20 kredit,1.0
saya bikin kok suaranya bisu ter di veo 3 ?ad yang tau solusinya,0.0
"bang, bagaimana cara agar bisa prompt videonya menjadi 9:16",1.0
ï¿½ ¿½ aku juga sama tidak ada,0.0
cara buat supaya karakter nya konsisten tidak berubah ubah muka nya gimana kak?,1.0
"bang,ko klw gambar yang potret tidak bs di bikin video bang ya hrs gambar landscap?mohon pencerahannya bang",0.0
suka banget ai di giniin???,2.0
ok siap gan ????,1.0
berarti biar muncul veo 3 nya wajib vpn ya,1.0
"ok sama"", senang bisa membantu....",2.0
kamu sendiri ai bukan bang?,1.0
berkah ilmunyaaaaa,2.0
"bang punya saya tidak ada suaranya, tolong dijawab dong",0.0
mengganti foto kita caranya bagaimana?,1.0
veo 3 itv di download ya?,1.0
hehe....oke gan jejak dicatat dengan baik ??,1.0
kalo pake ip gimana bang notifnya lari kemana,1.0
"kendala di pembayaran bang, tidak muncul shoope pay atau dana bang, tolong dibantu",1.0
ini sih bener2 bisa menekan biaya ads. atau iklan tanpa talent ?????,2.0
"keren bang , untuk penjelasan cara pembuatan aplikasi promptnya dengan detail ??",2.0
veo 3 reviews movies,1.0
gimana cara ganti settingan ke indo bang ?,1.0
gua udah bikin bang tapi tidak ada suara nya gimana bang,0.0
kenapa ya vpn nya tidak ngaruh ?,1.0
kok aku nyoba tidak ada suaranya ya. aq pake hp,0.0
"pekerjaan model/artis, videografer, talent lainnya,,kayaknya setahun kedepan udah tidak kepake lagi/jadi pengangguran, dan semuanya digantikan ai ??????",0.0
video gua kok tidak ada suaranya ya...,0.0
ini kouta animate perhari direset tidak pak?,1.0
"connect vpn sebelum buka gemini, atau salah di prompt",1.0
"itu bisa minta ke dia lagi, agar promptnya dirangkai jadi kalimat",2.0
"jadi gini mas menurut saya, ini menurut saya lho\ngak tau kalo menurut orang lain karena orng lain tidak sama dengan saya. jadi ini menurut saya aja, bukan menurut orang lain, karena ini asli dari pemikiran saya aja ya, jadi pemikiran saya tidak sama dengan pemikiran orang lain. kalo pemikiran saya sama dengan orang lain berarti orang lain berfikir sama dengan saya ya kan. jadi ya gitu lah bahwa fikiran saya tidak sama dengan orng lain, apa yang orang lain fikirkan belum tentu sama dengan saya\njangan di samakan ya, saya berfikir begini belum tentu sama dengan orang lain\nya iyalah ini kan menurut saya bukan menurut orang lain. harus di garis bawahi bahwa ini cuma pemikiran saya sendiri\nkarena menurut saya tidak ada yang perlu saya sampaikan, jadi menurut saya, saya akhiri pembahasan ini.\nitu aja si menurut saya.",1.0
"kalau di lemon ini belom support utk lebih dr 1 karakter, solusi generate ulang gambarnya di whisk minta buatkan satu karakter saja,.. semoga membantu ??",0.0
"bang, nerima order pembuatan video tidak ya, untuk promosi",1.0
?ï¿½ ¿½ ngapain ngamuk2 bang ??,1.0
good job,2.0
ya iyalah orang ai ngarep apa,1.0
"ï¿½ ¿½ saya cuma sampe 8 detik doang, tidak lebih",1.0
ngeri ngeri sedap ini mah.,0.0
makasih bang sukses selalu ya,1.0
gas,1.0
terima kasih atas ilmunya,2.0
"di akun saya kok tulisannya gini yak pas mau checkout ""you're not eligible for the free trial"", padahal ini baru pertama kali. saya punya 2 akun kayak gitu semua tulisannya. disuruh bayar ??",1.0
kalo aku pakainya urban vpn bang ????,1.0
indonesia tidak mau bikin series ala ala drakor zaman joseon gitu kah??,1.0
punya saya tidak ada suaranya bang gimana?,1.0
wajib subscribe ya bang? mentok di 5x generate,1.0
mantap bang.,2.0
